,IATA,Latitude,Longitude
6012,\N,33.756500244099996,-84.88469696039998
6013,VPC,34.12310028076172,-84.84870147705078
6014,PYP,34.089977000000005,-85.610069
6015,RMG,34.3506011963,-85.15799713130002
6016,GAD,33.972599,-86.088996
6017,DKX,35.96390151977539,-83.8739013671875
6018,WDR,33.98289871,-83.66739655
6019,JYL,32.645301818847656,-81.59709930419922
6020,DNN,34.72290039,-84.87020111
6021,CTJ,33.63100051879883,-85.1520004272461
6022,LGC,33.0088996887,-85.0726013184
6023,MLJ,33.15420151,-83.24069977
6024,PIM,32.8406982422,-84.8824005127
6025,FFC,33.3572998046875,-84.5718002319336
6026,GVL,34.27259827,-83.8302002
6027,PHD,40.470901489258,-81.419700622559
6028,UDG,34.44940186,-79.89009857
6029,HHH,32.2243995667,-80.6975021362
6030,DNL,33.4664993286,-82.0393981934
6031,MRN,35.8202018737793,-81.61139678955078
6032,PBX,37.561798100000004,-82.56639862
6033,\N,33.36569976806641,-84.16519927978516
6034,TOC,34.59379959,-83.29579926
6035,\N,50.967201232910156,-2.1536099910736084
6036,PLV,49.56859970092773,34.397201538085945
6037,\N,8.767000198364258,27.399999618530273
6038,WUU,7.725830078119999,27.9750003815
6039,HUE,14.25,36.58300018310547
6040,OYL,3.4697199999999997,39.101397999999996
6041,\N,30.3202991486,-5.866670131679999
6042,WYE,8.610469818115233,-11.04539966583252
6043,GBK,7.767000198364258,-12.383000373840332
6044,\N,65.797203064,87.93530273440001
6045,\N,61.589698791503906,89.99400329589844
6046,AFW,32.9875984192,-97.3188018799
6047,57C,42.79719924926758,-88.37259674072266
6048,\N,58.32529830932617,82.93250274658203
6049,\N,29.34670066833496,47.52080154418945
6050,RMK,-34.196399688720696,140.67399597167972
6051,LGH,-30.59830093383789,138.42599487304688
6052,\N,-26.12829971313477,126.58300018310548
6053,\N,-31.62220001220703,117.21700286865234
6054,RTS,-32.006698608398445,115.54000091552734
6055,\N,-30.83810043334961,128.11500549316406
6056,\N,-37.51169967651367,143.79100036621094
6057,KEW,52.9911003113,-92.8364028931
6058,YSP,48.75529861450195,-86.34439849853516
6059,YHF,49.71419906616211,-83.68609619140625
6060,YHN,49.19309997558594,-84.75890350341797
6061,YKX,48.21030044555664,-79.98139953613281
6062,YMG,49.083900451660156,-85.86060333251953
6063,YXZ,47.96670150756836,-84.78669738769531
6064,YEM,45.84280014038086,-81.85810089111328
6065,\N,51.13000106811523,-91.66560363769531
6066,\N,44.449199676499994,-80.1583023071
6067,YFD,43.13140106201172,-80.34249877929688
6068,LWC,39.01119995,-95.21659851
6069,EGT,37.32360076904297,-97.38829803466795
6070,PMP,26.247100830078,-80.11109924316399
6071,XMC,-37.59830093383789,149.72000122070312
6072,EET,33.17699814,-86.78279877
6073,YUE,-22.254199981689453,131.78199768066406
6074,\N,33.818099975585945,-111.89800262451172
6075,LOP,-8.757322,116.276675
6076,\N,51.64250183105469,-121.30699920654295
6077,ZML,51.736099243199995,-121.333000183
6078,\N,55.86138916015625,-4.29694414138794
6079,\N,-38.56669998168945,146.7550048828125
6080,HDG,36.5258333333,114.425555556
6081,UMP,39.93519974,-86.04499817
6082,LOZ,37.0821990967,-84.08489990230001
6083,FBG,35.13180161,-78.93669891
6084,WMI,52.4510993958,20.6518001556
6085,JXA,45.293,131.19299999999998
6086,\N,33.3996009827,126.711997986
6087,YGM,50.62810134887695,-97.04329681396484
6088,\N,51.732200622558594,-96.93440246582031
6089,\N,64.33351135253899,100.4328918457
6090,EYK,63.6869010925,66.698600769
6091,RAC,42.7606010437,-87.8152008057
6092,RZP,10.81874,119.507697
6093,\N,50.88166809082031,12.13583278656006
6094,\N,60.19829940795898,30.334999084472656
6095,\N,52.057201,5.92444
6096,REI,34.08530044555664,-117.14600372314452
6097,RIR,33.989700317382805,-117.41100311279295
6098,TIW,47.26789856,-122.57800290000002
6099,\N,51.93222045898438,8.661666870117188
6100,JKA,30.29050064,-87.67179871
6101,\N,-0.942628026009,-90.95300292969999
6102,\N,47.0681,9.481110000000001
6103,\N,47.14653,16.316843
6104,HMJ,49.35969924926758,26.93339920043945
6105,HIW,34.36690139770508,132.41400146484378
6106,\N,-31.470600128173828,131.82499694824222
6107,HZL,40.9868011475,-75.99490356449999
6108,CBE,39.615398407,-78.76090240479999
6109,\N,24.648799896240234,-81.57980346679688
6110,\N,-15.51140022277832,128.15299987792972
6111,YBO,56.9667015076,-130.25
6112,KLF,54.5499992371,36.3666687012
6113,LNR,43.2117004395,-90.18160247799999
6114,\N,45.70899963378906,-90.40249633789062
6115,\N,42.61489868164063,-89.59040069580078
6116,JOT,41.51779938,-88.17549896
6117,VYS,41.351898,-89.153099
6118,JXN,42.2597999573,-84.45939636230001
6119,\N,52.3905982971,14.0972003937
6120,\N,52.82722091674805,13.693611145019533
6121,\N,39.95920181,-79.65709686
6122,\N,40.08530045,-78.5121994
6123,BBX,40.1375007629,-75.26509857180001
6124,OBE,27.2628002167,-80.8498001099
6125,SEF,27.45639992,-81.3423996
6126,AVO,27.59119987,-81.52780151
6127,GIF,28.06290054,-81.75330353
6128,ZPH,28.2282009125,-82.15589904790002
6129,OCF,29.17259979,-82.22419739
6130,JES,31.55400085,-81.88249969
6131,52A,33.6120986938,-83.46040344240002
6132,CCO,33.311599731445305,-84.7697982788086
6133,HQU,33.52970123,-82.51650238
6134,AIK,33.6493988037,-81.68499755859999
6135,CDN,34.2835998535,-80.56490325930001
6136,LBT,34.609901428200004,-79.05940246579998
6137,SOP,35.23740005,-79.39119720000001
6138,RCZ,34.8913,-79.759598
6139,DLL,43.52270126,-89.77020264
6140,SVH,35.765300750732,-80.953903198242
6141,BUU,42.69070053100586,-88.30460357666016
6142,LHV,41.13560104,-77.42230225
6143,\N,40.80160141,-80.16069794
6144,LPR,41.34429932,-82.17759705
6145,BKL,41.51750183105469,-81.68329620361328
6146,DKK,42.49330139,-79.27200317
6147,VAY,39.9429016113,-74.845703125
6148,LDJ,40.617401123,-74.2445983887
6149,ANQ,41.639702,-85.083504
6150,\N,41.27470016479492,-85.84010314941406
6151,VNW,40.86470031738281,-84.6093978881836
6152,\N,42.25120162963867,-84.95549774169922
6153,GVQ,43.03170013,-78.16760254
6154,CLW,27.9766998291,-82.7586975098
6155,\N,28.1669998169,-81.80809783939999
6156,CGX,41.85879898071289,-87.60790252685547
6157,JZP,34.453399658203125,-84.4573974609375
6158,\N,52.30833435058594,13.100556373596193
6159,CRE,33.811698913600004,-78.72389984130002
6160,IGQ,41.5349006652832,-87.52950286865234
6161,RNM,33.039199829101555,-116.91500091552734
6162,\N,48.289172,3.247912
6163,\N,47.98019,3.775583
6164,\N,47.239399,4.26583
6165,\N,47.344398498535156,7.889440059661865
6166,BXO,46.974444,8.396944
6167,\N,46.512501,8.68978
6168,\N,46.2958984375,8.992130279541016
6169,\N,50.41059875,14.2261
6170,\N,50.699699,13.9697
6171,\N,47.13249969482422,13.696900367736815
6172,\N,46.58110046386719,13.629199981689453
6173,\N,48.9843,8.3355
6174,\N,49.56750106811523,8.610555648803711
6175,\N,48.92779922485352,2.835279941558838
6176,\N,49.06719970703125,3.356940031051636
6177,OEB,41.933399200000004,-85.05259705
6178,WBW,41.2971992493,-75.8511962891
6179,LNN,41.6839981079,-81.3897018433
6180,\N,25.05660057067871,121.2442626953125
6181,UMD,70.6804279261,-52.111630439799995
6182,RLK,40.926,107.7428
6183,FFT,38.18249893,-84.90470123
6184,LEW,44.048500061000006,-70.2835006714
6185,\N,52.829399108900006,18.3306007385
6186,\N,54.248001,18.6716
6187,\N,43.97499847,-90.48349762
6188,MRK,25.9950008392,-81.6725006104
6189,DRM,46.0093002319,-83.74389648440001
6190,GDW,43.9706001282,-84.47499847410002
6191,LWA,42.35120010375977,-86.25569915771484
6192,MFI,44.6369018555,-90.1893005371
6193,ISW,44.360298156700004,-89.83899688720001
6194,CWI,41.8311004639,-90.3291015625
6195,BVY,42.5842018127,-70.91649627689999
6196,\N,27.20829963684082,73.7114028930664
6197,\N,55.51169967651367,37.50719833374024
6198,YRQ,46.35279846191406,-72.67939758300781
6199,POF,36.773899078369006,-90.324897766113
6200,\N,40.6259994506836,-74.67019653320312
6201,EPM,44.910099029541016,-67.01270294189453
6202,EOK,40.4598999023,-91.4284973145
6203,PSL,56.43920135498047,-3.3722200393676762
6204,\N,53.10181944399999,-4.337613889
6205,\N,51.33388900756836,6.35944414138794
6206,STP,44.93450164794922,-93.05999755859376
6207,SOO,61.26150131225586,17.09910011291504
6208,\N,53.07109832763672,-6.0452799797058105
6209,VNA,15.7094392077,106.41069889100001
6210,\N,52.82666778564453,12.541943550109865
6211,\N,40.8886108398,-4.2375001907300005
6212,\N,34.53329849243164,136.6719970703125
6213,\N,56.23860168457031,162.68800354003906
6214,\N,43.13890075683594,-88.47229766845703
6215,\N,56.09000015258789,159.8766632080078
6216,DKS,73.51780700683594,80.37966918945312
6217,\N,-30.18670082092285,139.55799865722656
6218,BYT,51.66859817504883,-9.484169960021973
6219,\N,-30.68000030517578,26.729999542236328
6220,\N,-29.90640068054199,22.316699981689453
6221,ADY,-22.679000854499996,29.055500030500003
6222,\N,-25.716869,30.975179999999998
6223,\N,39.3638000488,-84.5220031738
6224,\N,0.5762079954147339,34.553451538085945
6225,\N,-1.100000023841858,39.95000076293945
6226,\N,0.4570850133895874,34.130279541015625
6227,\N,-0.57327,37.49726
6228,\N,0.5329999923706055,38.516998291015625
6229,GAS,-0.4635080099105835,39.64830017089844
6230,HOA,-1.5219999551773071,40.00400161743164
6231,\N,-0.6000000238418579,34.46699905395508
6232,\N,0.33817094564437866,37.59169387817383
6233,KEY,-0.4169999957084656,35.25
6234,ILU,-2.9106099605560303,38.06520080566406
6235,ATJ,-19.8392214824,47.0637130737
6236,OVA,-24.2356947547,45.30452728270001
6237,\N,65.43729400630001,52.20033645629999
6238,RGK,51.9667015076,85.8332977295
6239,FLD,43.771198272700005,-88.48840332030001
6240,PCZ,44.33330154,-89.01979828
6241,STE,44.5452003479,-89.53029632568399
6242,\N,68.86830139160156,-179.3730010986328
6243,\N,66.45085906982422,143.2615509033203
6244,ERY,46.31119918823242,-85.4572982788086
6245,PEF,54.1577796936,13.774443626399998
6246,\N,52.18444061279297,21.281110763549805
6247,\N,-7.720389842987059,108.48999786376952
6248,GQQ,40.7533988953,-82.7238006592
6249,TPN,-0.7761110067367554,-75.52639770507812
6250,PTZ,-1.5052399635299998,-78.0626983643
6251,CKV,36.621898651100004,-87.41500091549999
6252,LPC,34.665599823,-120.46800231899999
6253,CTH,39.97900009,-75.86550140000001
6254,BST,31.55970001220703,64.36499786376953
6255,LLK,38.7463989258,48.818000793500005
6256,GBB,40.826667,47.7125
6257,ZTU,41.562222,46.667221000000005
6258,LKP,44.264499664300004,-73.96189880370002
6259,\N,62.103483999999995,129.545288
6260,DEE,-36.242155,149.130147
6261,AOH,40.706902,-84.026703
6262,DSO,39.745201,127.47399899999999
6263,SSI,31.15180016,-81.39129639
6264,BFP,40.7724990845,-80.39140319820001
6265,GGE,33.311698913600004,-79.3196029663
6266,HDI,35.22010040283203,-84.8323974609375
6267,RNT,47.4930992126,-122.21600341799999
6268,POC,34.091598510742,-117.78199768066001
6269,CTY,29.6354999542,-83.10479736330002
6270,CEU,34.67190170000001,-82.8864975
6271,BEC,37.6944999695,-97.2149963379
6272,PDG,-0.8749889731409999,100.351997375
6273,\N,34.45539856,-84.93920135
6274,\N,34.49990082,-83.55670166
6275,GTU,30.678800582885746,-97.6793975830078
6276,\N,41.9715004,-73.86289978
6277,QFO,52.090801238999994,0.13194400072100002
6278,SNY,41.10129929,-102.98500059999999
6279,GKL,-23.1833000183,150.942001343
6280,RPB,-14.734814000000002,134.525485
6281,\N,-17.700000762939453,145.14999389648438
6282,IFL,-17.55940055847168,146.01199340820312
6283,\N,21.3074,-158.070009
6284,BIN,34.817001342773445,67.81700134277344
6285,MOO,-28.09939956665039,140.19700622558594
6286,ECA,44.312801,-83.422302
6287,\N,34.861400599999996,-86.55750275
6288,JYO,39.07799911499024,-77.55750274658203
6289,\N,45.14500046,-93.21140289
6290,\N,-33.6650009155,-78.9297027588
6291,VAM,3.47055555556,72.8358333333
6292,LLF,26.338661,111.61004299999999
6293,LSZ,44.565799713100006,14.3930997849
6294,ONS,-21.668300628662,115.1129989624
6295,TDR,-24.99329948425293,150.09300231933594
6296,SDC,43.23469925,-77.1210022
6297,\N,51.3480987549,-0.5588889718060001
6298,WBU,40.039398193400004,-105.225997925
6299,\N,53.35972213745117,11.615278244018555
6300,\N,50.781700134277344,4.957779884338379
6301,\N,53.92194366455078,13.218889236450195
6302,\N,47.902778625500005,7.617777824400001
6303,BBJ,49.945278,6.565
6304,PAO,37.461101532,-122.114997864
6305,\N,64.550003051758,143.11500549316003
6306,\N,49.926899,16.185801
6307,\N,50.48249816894531,5.910299777984619
6308,FFZ,33.4608001709,-111.72799682600001
6309,P08,32.935901641845696,-111.427001953125
6310,P52,34.7299995422,-112.03500366200001
6311,\N,50.487999,4.76892
6312,\N,50.970001,5.37507
6313,A39,32.9908056,-111.91852779999999
6314,E25,33.96889877,-112.79900359999999
6315,YTY,32.5634,119.7198
6316,PTK,42.665500640869006,-83.420097351074
6317,KSI,9.1605596542358,-10.124400138855
6318,EEN,42.898399353027344,-72.27079772949219
6319,\N,23.1240005493,-81.30159759520001
6320,GKK,0.7324,73.4336
6321,\N,48.42110061645508,-106.52799987792969
6322,RCS,51.35189819335938,0.5033329725265503
6323,RHD,-27.4966,-64.93595
6324,KMP,-26.5398006439209,18.111400604248047
6325,IOW,41.639198303200004,-91.5465011597
6326,TLQ,43.0308,89.0987
6327,\N,-13.389444351196287,-38.90999984741211
6328,MWM,43.91339874267578,-95.1093978881836
6329,\N,44.66170120239258,-119.6520004272461
6330,\N,61.73609924316406,30.673599243164066
6331,ANP,38.942902000000004,-76.568398
6332,FXO,-14.815,36.529999
6333,ODO,57.8661003113,114.24299621600001
6334,ZTR,50.270556,28.738611
6335,\N,54.48484802246094,24.98737335205078
6336,HRI,6.284467,81.124128
6337,PEQ,31.382400512694996,-103.51100158691
6338,HBG,31.26479912,-89.25279999
6339,QCJ,-22.939500808716,-48.467998504639
6340,\N,-16.2292,-48.964298
6341,QSC,-21.87540054321289,-47.90370178222656
6342,YKN,42.916698455811,-97.385902404785
6343,XSB,24.283610999999997,52.580278
6344,ZBM,45.2907981873,-72.74140167239999
6345,\N,52.4352989197,1.6183300018300002
6346,KTI,12.48799991607666,106.05500030517578
6347,\N,-27.07810020446777,-70.79530334472656
6348,\N,-22.92169952392578,-68.15840148925781
6349,\N,-16.191099166870114,-69.09559631347656
6350,GYU,36.078888888899996,106.21694444399999
6351,\N,51.88375,-5.119972
6352,CNI,39.2666666667,122.666944444
6353,KRH,51.2136001587,-0.138611003757
6354,CCL,-26.774999618530273,150.61700439453125
6355,HWD,37.659198761,-122.122001648
6356,MZP,-41.12329864501953,172.98899841308594
6357,JHQ,-20.277221,148.755556
6358,ARB,42.2229995728,-83.74559783939999
6359,SHT,-36.42890167236328,145.39300537109375
6360,TEM,-34.421398162841804,147.51199340820312
6361,GAH,-25.61440086364746,151.61900329589844
6362,WIO,-31.52639961242676,143.375
6363,\N,-32.88330078125,144.30999755859375
6364,\N,-32.36669921875,142.40499877929688
6365,\N,-33.36669921875,142.58799743652344
6366,\N,-30.93330001831055,144.41700744628906
6367,\N,46.61360168457031,7.6777801513671875
6368,BFJ,27.267065999999996,105.47209699999999
6369,ULK,60.7206001282,114.82599639899999
6370,\N,44.2726,135.029
6371,GNY,37.44566345214844,38.895591735839844
6372,KZR,39.107377,30.115724
6373,VLU,56.38109970092773,30.60810089111328
6374,\N,55.09239959716797,83.00450134277344
6375,\N,58.47940063476562,99.09390258789062
6376,BEO,-33.0667,151.647995
6377,4A7,33.389099,-84.332397
6378,BMP,-20.803300857543945,149.27000427246094
6379,\N,55.756500244099996,10.2484998703
6380,\N,47.5201,12.4497
6381,\N,49.06416702270508,11.209166526794434
6382,YCN,49.10559844970703,-81.01360321044922
6383,BJP,-22.979162,-46.537508
6384,BQB,-33.688423156700004,115.40159606899999
6385,SEK,67.4805,153.7364
6386,\N,-17.91360092163086,-64.51779937744139
6387,IVR,-29.888299942,151.143997192
6388,GLI,-29.67499923706055,151.68899536132812
6389,\N,49.361111,10.669444
6390,IMM,26.43320084,-81.40100098
6391,\N,-5.7645702362061,123.91699981689
6392,\N,35.60770034790039,-121.11000061035156
6393,YIC,27.8025,114.3062
6394,PTB,37.183799743652,-77.507400512695
6395,KGN,-4.5329999923706055,26.617000579833984
6396,\N,-77.9634017944336,166.52499389648438
6397,\N,49.41830062866211,13.321900367736815
6398,SBM,43.76959991,-87.85140228
6399,KFE,-22.290754,119.43714299999999
6400,\N,27.4106333137,86.64659500120001
6401,BJU,29.50200080871582,81.66899871826172
6402,\N,56.91333389282226,118.2699966430664
6403,\N,56.18470001220703,9.04444980621338
6404,\N,48.23944473270001,11.561388969400001
6405,MZJ,32.5106010437,-111.32800293
6406,GEU,33.526901245117195,-112.29499816894531
6407,SAD,32.85480118,-109.6350021
6408,\N,52.96527862548828,9.282777786254883
6409,\N,49.22249984741211,12.296667098999025
6410,KJP,26.1683006287,127.29299926799999
6411,\N,-22.755800247192386,-47.26940155029297
6412,\N,51.59099960327149,75.21499633789062
6413,\N,51.5,59.936111
6414,\N,52.078333,59.683333
6415,SIK,36.898899078369006,-89.561798095703
6416,TTI,-17.013299942016598,-149.58700561523438
6417,GFL,43.3412017822,-73.6102981567
6418,5B2,43.05130005,-73.86119843
6419,CGC,28.867300033569336,-82.57129669189453
6420,MTN,39.32569885,-76.4138031
6421,LHM,38.90919876098633,-121.35099792480469
6422,FZI,41.19079971,-83.39450073
6423,IZG,43.9911003113,-70.94789886470001
6424,\N,26.85449981689453,-82.2511978149414
6425,NEW,30.042400360107003,-90.02829742431601
6426,COE,47.77429962,-116.8199997
6427,BMT,30.070699691799998,-94.21579742430002
6428,DNV,40.19919968,-87.59590149
6429,COJ,-31.332500457763672,149.26699829101562
6430,TIX,28.514799118042003,-80.799201965332
6431,\N,-16.8169994354,28.3500003815
6432,\N,-33.240278,151.429722
6433,\N,32.5143055556,-1.98305555556
6434,NYE,-0.3644140064716339,36.97848510742188
6435,AAP,29.722499847399998,-95.5883026123
6436,FCM,44.827201843299996,-93.4570999146
6437,LIX,-12.083000183105467,34.73300170898437
6438,OJC,38.84759903,-94.73760223
6439,GIU,7.956669807430002,80.7285003662
6440,EUM,54.079444885253906,9.941389083862305
6441,TKT,16.895999908447266,99.25330352783205
6442,YLK,44.485298156700004,-79.55560302730001
6443,YEE,44.6833000183,-79.9282989502
6444,NU8,43.93579864501953,-79.26219940185547
6445,ND4,45.1108333333,-78.64
6446,NF4,44.36470031738281,-78.78389739990234
6447,YCM,43.19169998168945,-79.17169952392578
6448,\N,44.441101,-79.962799
6449,\N,44.67765578389999,-79.31021690370002
6450,\N,44.08940124511719,-79.49500274658203
6451,YPD,45.2575,-79.829697
6452,\N,44.158297999999995,-81.062798
6453,OQN,39.9901008605957,-75.58190155029297
6454,MNZ,38.72140121,-77.51540375
6455,\N,29.108600616500002,-95.46209716799999
6456,\N,49.97439956665039,14.178099632263185
6457,\N,59.397498999999996,11.3469
6458,KFS,41.31420135498047,33.79579925537109
6459,\N,51.6557998657,-0.325832992792
6460,\N,53.559700012200004,-0.8583329916
6461,\N,4.400000095367432,32.58300018310547
6462,2H0,39.410400390599996,-88.8453979492
6463,GXH,34.8105,102.6447
6464,\N,59.10110092163086,17.21109962463379
6465,CIY,36.994601,14.607182
6466,\N,47.195701599121094,-122.02200317382812
6467,KVM,64.66699981689453,170.41700744628906
6468,\N,62.92078018188477,152.4227752685547
6469,ZKP,65.7485,150.8889
6470,\N,62.76666641235352,148.14666748046875
6471,UMS,60.356998443604,134.43499755859
6472,ADH,58.60279846191406,125.40899658203124
6473,\N,60.3974990845,120.471000671
6474,\N,59.45800018310547,112.56300354003906
6475,\N,54.5363883972,8.68000030518
6476,NLT,43.4318,83.3786
6477,BOR,47.65560150146499,7.0108299255371
6478,FDW,34.31549835205078,-81.10880279541016
6479,OBC,11.967000007629395,43.266998291015625
6480,TDJ,11.782999992370605,42.91699981689453
6481,AQB,15.012200355529785,-91.15059661865234
6482,NOR,65.13189697265625,-13.746399879455565
6483,BTZ,40.233299255371094,29.00919914245605
6484,DAW,43.28409957885742,-70.9292984008789
6485,WAR,-3.235,140.994
6486,EWK,38.0582008362,-97.2744979858
6487,\N,48.498652,2.338867
6488,BSJ,-37.88750076293945,147.5679931640625
6489,TZR,46.39310073852539,17.917499542236328
6490,FBR,41.3918991089,-110.40699768100001
6491,S40,46.21340179,-119.7910004
6492,CLS,46.6769981384,-122.98300170899999
6493,M94,46.687400817871094,-119.9209976196289
6494,EVW,41.27479935,-111.0350037
6495,K83,39.90420150756836,-95.77940368652344
6496,LRO,32.89780045,-79.78289795
6497,\N,32.110801699999996,-84.18890381
6498,EUF,31.951299667399997,-85.1288986206
6499,6J4,33.92679977416992,-81.79460144042969
6500,MEO,35.91899872,-75.69550323
6501,AUO,32.61510086,-85.43399811
6502,CZG,42.078499,-76.096296
6503,EKY,33.31290054,-86.92590332
6504,A50,38.8744010925293,-104.41000366210938
6505,MIC,45.0620002746582,-93.35389709472656
6506,23M,32.0848999023,-88.738899231
6507,DBN,32.56439972,-82.98529816
6508,PUK,-18.29560089111328,-137.01699829101562
6509,\N,-1.226111,29.96
6510,\N,10.68333339691162,-84.83333587646484
6511,\N,8.916666984558105,-71.93333435058594
6512,CVO,44.49720001,-123.29000090000001
6513,\N,43.98419952392578,28.609699249267575
6514,\N,-35.96055603027344,-71.7933349609375
6515,\N,10.06666660308838,-84.88333129882812
6516,\N,-22.462499618530273,-43.13055419921875
6517,\N,1.04278004169,-50.5167007446
6518,PXH,-29.715999999999998,135.5244
6519,CWT,-33.84469985961914,148.6490020751953
6520,\N,-23.1299991607666,113.7770004272461
6521,OGD,41.195899963379,-112.0120010376
6522,W63,36.5957984924,-78.56009674070002
6523,RKR,35.02159881591797,-94.62129974365234
6524,AKO,40.1755981445,-103.22200012200001
6525,SHN,47.233600616455,-123.14800262451
6526,WNA,60.69029998779297,-161.97900390625
6527,PKA,60.70289993,-161.7779999
6528,\N,63.303332999999995,-143.001111
6529,YBW,48.75,-123.23300170899999
6530,\N,51.19390106201172,-1.23471999168396
6531,2A5,35.911800384521484,-79.61759948730469
6532,WKR,27.266700744628906,-78.39969635009766
6533,\N,24.0894884488,-76.39791727069999
6534,GFO,6.374770164489746,-58.638099670410156
6535,DYL,40.3330001831,-75.1222991943
6536,TGI,-9.133000373840332,-75.94999694824219
6537,TJL,-20.754199981689,-51.68420028686499
6538,OAL,-11.495999999999999,-61.4508
6539,OCW,35.570499420166,-77.049797058105
6540,7W6,35.562400817871094,-75.9552001953125
6541,MHC,-42.340388,-73.715693
6542,\N,36.161201477051,-97.08570098876999
6543,\N,35.668098449706996,-95.948699951172
6544,\N,35.9499015808,-96.7731018066
6545,\N,35.3398017883,-99.2005004883
6546,\N,37.168598175,-97.0375976562
6547,\N,35.53419876,-97.64710236
6548,\N,32.5401992798,-93.7450027466
6549,\N,32.215301513671996,-98.177696228027
6550,\N,36.38560104370117,-97.2771987915039
6551,\N,31.6658992767334,-98.14859771728516
6552,\N,34.8042984009,-96.67130279540001
6553,\N,32.74700164794922,-96.53040313720705
6554,\N,33.2006988525,-97.19799804690001
6555,\N,30.397493100000005,-97.5663935
6556,\N,30.49860000610352,-97.96949768066406
6557,\N,30.21899986,-96.37429809999999
6558,\N,30.357500076293945,-97.99449920654295
6559,\N,30.905700683600003,-101.89199829100001
6560,\N,29.812700271606445,-98.42530059814452
6561,YEL,46.351398468,-82.5614013672
6562,UKF,36.2228012085,-81.09829711910002
6563,JZI,32.70090103149414,-80.00289916992188
6564,DAN,36.572898864746094,-79.33609771728516
6565,0V4,37.1417007446,-79.01640319820001
6566,ERG,61.2750015259,108.029998779
6567,CQW,34.71289825,-79.95700073
6568,\N,27.514900207520004,-81.880500793457
6569,\N,-37.69169998168945,145.36700439453125
6570,BEM,32.400001525878906,-6.333330154418945
6571,NKT,37.3647,42.0582
6572,SUY,62.185001373290994,117.63500213623001
6573,OUZ,22.75639915466309,-12.483599662780762
6574,\N,6.203333333330001,6.658888888890001
6575,QUO,4.8725,8.093
6576,KAA,-10.216699600219727,31.13330078125
6577,MBI,-8.916999816894531,33.46699905395508
6578,\N,-6.355373999999999,31.084115999999998
6579,SGX,-10.68299961090088,35.58300018310547
6580,\N,-6.797220230102539,37.653099060058594
6581,AOG,41.105301000000004,122.853996
6582,ZYI,27.5895,107.0007
6583,HYW,33.82849884,-79.12220001
6584,LDS,47.7520555556,129.019125
6585,AVA,26.2605555556,105.87333333299999
6586,KSS,11.333000183105467,-5.699999809265138
6587,WTB,-27.558333,151.79333300000002
6588,TNH,42.2538888889,125.70333333299999
6589,SZV,31.2631,120.40100100000001
6590,\N,53.471698761000006,-2.38971996307
6591,\N,52.8339004517,-2.77167010307
6592,\N,52.8147010803,-1.7611099481599999
6593,\N,53.980598449700004,-0.8647220134739999
6594,\N,53.788458,-1.216877
6595,\N,-0.940325021744,114.89387512200001
6596,LII,-3.7018,137.957
6597,NTI,-2.1033,133.5164
6598,WSR,-2.721,134.5061
6599,DTB,2.25973,98.99189799999999
6600,SSV,2.4102799892425537,96.32559967041016
6601,MEQ,4.25,96.21700286865234
6602,BUW,-5.486879825592041,122.56900024414062
6603,KAZ,1.1852799654006958,127.89600372314452
6604,MNA,4.006939888000488,126.6729965209961
6605,SGQ,0.3847,117.54299999999999
6606,\N,-1.1278,102.135
6607,\N,-6.1751,120.4362
6608,\N,-3.9764800000000005,137.6225
6609,OKL,-4.9071,140.6277
6610,KOX,-4.71075,136.43515
6611,CMQ,-22.77309989929199,147.62100219726562
6612,WMB,-38.2952995300293,142.44700622558594
6613,RCM,-20.701900482177734,143.11500549316406
6614,DCN,-17.5813999176,123.82800293
6615,KNO,3.6422220000000003,98.885278
6616,\N,43.322101593,-84.68800354
6617,HBI,35.65449905,-79.8946991
6618,\N,36.703998999999996,126.486
6619,\N,34.71789932250977,-78.00360107421875
6620,EMV,36.6869010925293,-77.48280334472656
6621,EMT,34.086101532,-118.03500366200001
6622,FAH,32.367000579833984,62.18299865722656
6623,IXT,28.06609916687012,95.33560180664062
6624,I16,37.600399017333984,-81.5593032836914
6625,KRQ,48.70560073852539,37.62889862060547
6626,\N,69.04029846191406,23.03400039672852
6627,\N,50.68719863891602,3.0755600929260254
6628,\N,10.651000022888,-14.533599853516
6629,SSF,29.336999893188,-98.47109985351601
6630,JSV,35.438201899999996,-94.80280304
6631,JAS,30.88570023,-94.03489685
6632,87K,37.8567008972168,-93.99909973144531
6633,MRF,30.371098999999997,-104.017997
6634,E38,30.3841991425,-103.683998108
6635,BQE,11.297355651855467,-15.838079452514648
6636,CZA,20.6413002014,-88.4461975098
6637,BUY,-33.37829971313477,115.677001953125
6638,CCB,34.1115989685,-117.68800354
6639,IOB,38.05810165,-83.979599
6640,EKI,41.7193984985,-86.00319671630001
6641,C03,41.44620132446289,-85.93479919433594
6642,CUB,33.970500946,-80.9952011108
6643,GMJ,36.60680008,-94.73860168
6644,MPR,38.35240173,-97.69129944
6645,GYH,34.7583007812,-82.3764038086
6646,PXE,32.51060104370117,-83.76730346679688
6647,HVS,34.403099060100004,-80.11920166019999
6648,IGX,35.935001,-79.06590200000001
6649,SZT,16.690299987793,-92.530097961426
6650,DU9,42.8722000122,-79.5958023071
6651,SUT,33.9292984,-78.07499695
6652,FCI,37.40650177,-77.52500153
6653,\N,-17.2616996765,145.51499939
6654,\N,54.36920166015625,113.47899627685548
6655,\N,8.375880241394,-80.127899169922
